,x,0
0,,"device_2,[7.2233067, 8.264784, -6.423643],1685413978528"
0,,"device_2,[9.404425, 9.928755, -8.535329],1685413978581"
0,,"device_2,[12.035652, 12.914324, -5.568913],1685413978635"
0,,"device_2,[8.281544, 9.184157, -6.256049],1685413978689"
0,,"device_2,[12.157756, 6.05733, -4.6710877],1685413978742"
0,,"device_2,[4.8123455, 3.383007, 0.7733272],1685413978802"
0,,"device_2,[3.3973722, 0.7254431, 1.6687586],1685413978849"
0,,"device_2,[2.5091233, 0.7350199, 2.5594015],1685413978911"
0,,"device_2,[9.682152, 3.6535518, 2.2457612],1685413978956"
0,,"device_2,[11.932701, 6.9120603, -0.81163436],1685413979010"
0,,"device_2,[15.08347, 11.511322, -0.5793968],1685413979064"
0,,"device_2,[11.96622, 10.077195, -0.47165772],1685413979118"
0,,"device_2,[5.2145715, 5.7508726, 0.6631939],1685413979170"
0,,"device_2,[1.8243817, 5.674258, 1.8483237],1685413979224"
0,,"device_2,[0.2753332, 5.971139, -0.3184288],1685413979277"
0,,"device_2,[7.1275387, 6.8569937, -5.1930237],1685413979330"
0,,"device_2,[4.213795, 9.452309, -2.7988217],1685413979384"
0,,"device_2,[2.8514943, 10.206482, -7.192182],1685413979438"
0,,"device_2,[7.8290396, 14.302961, -11.288661],1685413979492"
0,,"device_2,[13.18008, 13.6732855, -11.226412],1685413979550"
0,,"device_2,[9.765948, 7.9583263, -4.489128],1685413979603"
0,,"device_2,[2.0566192, -0.23942018, -1.7908629],1685413979653"
0,,"device_2,[3.5290532, 1.685518, 0.9983821],1685413979730"
0,,"device_2,[8.50181, 4.429273, -0.6847417],1685413979759"
0,,"device_2,[6.873753, 5.7867856, 2.6719291],1685413979812"
0,,"device_2,[8.11395, 3.964798, 2.8754363],1685413979865"
0,,"device_2,[0.28491, 3.6750996, 1.3455414],1685413979919"
0,,"device_2,[8.525752, 8.774749, 0.866701],1685413979972"
0,,"device_2,[4.098873, 8.267179, 0.4213795],1685413980025"
0,,"device_2,[6.126762, 5.1762643, -4.0342298],1685413980079"
0,,"device_2,[3.5410242, 7.192182, -0.85473],1685413980132"
0,,"device_2,[7.788338, 4.4939165, -6.349423],1685413980188"
0,,"device_2,[2.743755, 6.9479733, -0.7254431],1685413980244"
0,,"device_2,[7.5465236, 9.811439, 1.6041151],1685413980296"
0,,"device_2,[5.7867856, 3.2800562, -3.7373488],1685413980349"
0,,"device_2,[7.5465236, 1.6927006, -5.547365],1685413980403"
0,,"device_2,[5.872977, 4.5418005, -0.62488663],1685413980456"
0,,"device_2,[7.9583263, 6.2488666, -1.0845734],1685413980549"
0,,"device_2,[11.525687, 6.8785415, -5.0182467],1685413980564"
0,,"device_2,[11.451467, 7.3071036, -1.6543933],1685413980618"
0,,"device_2,[10.462662, 5.705383, -2.1691468],1685413980671"
0,,"device_2,[9.560047, 6.612785, -0.8379706],1685413980725"
0,,"device_2,[11.887212, 8.341399, 0.5363012],1685413980781"
0,,"device_2,[9.595961, 6.2704144, -0.7661445],1685413980833"
0,,"device_2,[10.551247, 4.4963107, -1.9512744],1685413980889"
0,,"device_2,[10.232818, 4.2760444, -1.9009962],1685413980960"
0,,"device_2,[10.601525, 6.117185, 0.11731588],1685413981013"
0,,"device_2,[10.314221, 4.453215, -0.9792285],1685413981067"
0,,"device_2,[9.739613, 5.3007627, -0.8882488],1685413981117"
0,,"device_2,[11.659762, 7.1610575, -2.2122424],1685413981180"
0,,"device_2,[11.63582, 8.722076, -1.2210429],1685413981235"
0,,"device_2,[6.0716953, 7.275979, 1.6759412],1685413981285"
0,,"device_2,[9.821015, 7.026982, -1.5346833],1685413981369"
0,,"device_2,[5.425261, 4.5681367, 0.61770403],1685413981389"
