,x,0
0,,"device_1,[-0.23463176, 0.009576807, 9.847352],1686511338155"
0,,"device_1,[-0.25139117, 0.016759412, 9.854534],1686511338215"
0,,"device_1,[-0.21308395, 0.019153614, 9.849746],1686511338265"
0,,"device_1,[-0.23942018, 0.016759412, 9.842564],1686511338319"
0,,"device_1,[-0.24660277, 0.016759412, 9.849746],1686511338374"
0,,"device_1,[-0.25617957, 0.021547815, 9.854534],1686511338429"
0,,"device_1,[-0.24420857, 0.019153614, 9.856929],1686511338521"
0,,"device_1,[-0.24420857, 0.021547815, 9.85214],1686511338540"
0,,"device_1,[-0.23463176, 0.023942016, 9.868899],1686511338596"
0,,"device_1,[-0.24181437, 0.0047884034, 9.842564],1686511338673"
0,,"device_1,[-0.24420857, 0.019153614, 9.861717],1686511338705"
0,,"device_1,[-0.23942018, 0.01436521, 9.856929],1686511338760"
0,,"device_1,[-0.23223756, 0, 9.856929],1686511338830"
0,,"device_1,[-0.22984336, 0.021547815, 9.864111],1686511338870"
0,,"device_1,[-0.24181437, 0.023942016, 9.861717],1686511338926"
0,,"device_1,[-0.24660277, 0.009576807, 9.861717],1686511338980"
0,,"device_1,[-0.22266077, 0.007182605, 9.861717],1686511339037"
0,,"device_1,[-0.23942018, 0.009576807, 9.866506],1686511339137"
0,,"device_1,[-0.25378537, 0.009576807, 9.85214],1686511339194"
0,,"device_1,[-0.23702596, 0.007182605, 9.856929],1686511339201"
0,,"device_1,[-0.23942018, 0.023942016, 9.854534],1686511339317"
0,,"device_1,[-0.22266077, 0.016759412, 9.847352],1686511339324"
0,,"device_1,[-0.23702596, 0.016759412, 9.85214],1686511339444"
0,,"device_1,[-0.23942018, 0.016759412, 9.866506]device_1,[-0.23463176, 0.007182605, 9.842564],1686511339495"
0,,"device_1,[-0.22984336, 0.01436521, 9.849746],1686511339528"
0,,"device_1,[-0.23942018, 0.007182605, 9.864111],1686511339584"
0,,"device_1,[-0.23942018, 0.009576807, 9.85214],1686511339639"
0,,"device_1,[-0.23702596, 0.02873042, 9.854534],1686511339694"
0,,"device_1,[-0.23942018, 0.007182605, 9.864111],1686511339755"
0,,"device_1,[-0.21308395, 0.01436521, 9.868899],1686511339804"
0,,"device_1,[-0.23463176, -0.0023942017, 9.85214],1686511339859"
0,,"device_1,[-0.25378537, 0.0047884034, 9.864111],1686511339915"
0,,"device_1,[-0.24420857, 0.011971008, 9.866506],1686511339970"
0,,"device_1,[-0.25378537, 0.0047884034, 9.835381],1686511340065"
0,,"device_1,[-0.25139117, 0.011971008, 9.856929],1686511340080"
