,x,0
0,,"device_1,[0.6392518, -0.51714754, 10.979809],1685413980346"
0,,"device_1,[-0.47165772, -3.679888, 12.366052],1685413980401"
0,,"device_1,[-0.45250413, -4.1060557, 14.856022],1685413980456"
0,,"device_1,[0.5386954, -4.4005427, 14.075512],1685413980549"
0,,"device_1,[-0.8379706, -2.6288335, 12.559982],1685413980571"
0,,"device_1,[-1.0630256, -0.7733272, 11.334151],1685413980636"
0,,"device_1,[-1.6496049, -0.24660277, 10.888829],1685413980676"
0,,"device_1,[-3.4955344, 2.3678656, 9.720459],1685413980736"
0,,"device_1,[-2.9257145, 1.8722657, 9.569624],1685413980833"
0,,"device_1,[-3.6008794, 1.9081788, 8.937555],1685413980869"
0,,"device_1,[-2.44448, 1.1348516, 9.885659],1685413980912"
0,,"device_1,[-2.1787236, 2.2457612, 9.346964],1685413980985"
0,,"device_1,[-12.193669, 2.4109612, 17.635689],1685413981031"
0,,"device_1,[2.6048915, 3.2848446, 3.3566709],1685413981061"
0,,"device_1,[-1.9800048, -2.315193, 15.049952],1685413981113"
0,,"device_1,[-0.4189853, -4.5801077, 11.145009],1685413981167"
0,,"device_1,[-0.2873042, 0.02633622, 10.15381],1685413981221"
0,,"device_1,[1.9369092, 0.10055647, 8.63828],1685413981277"
0,,"device_1,[0.08140286, 0.22744916, 9.375694],1685413981369"
0,,"device_1,[-0.01436521, -0.110133275, 9.296685],1685413981386"
0,,"device_1,[0.055066638, -0.02873042, 9.404425],1685413981467"
0,,"device_1,[0.60094464, 0.5746084, 9.153033],1685413981496"
0,,"device_1,[0.050278235, -0.01436521, 9.610326],1685413981551"
0,,"device_1,[-0.079008654, -0.09816227, 9.737218],1685413981605"
0,,"device_1,[-0.1364695, -0.095768064, 9.849746],1685413981661"
0,,"device_1,[0.36631286, -0.40462008, 9.368511],1685413981731"
0,,"device_1,[-0.06464344, -0.3878607, 9.792285],1685413981770"
0,,"device_1,[-0.12689269, -0.16519992, 9.749189],1685413981825"
0,,"device_1,[0.39025488, -0.02873042, 9.387665],1685413981881"
0,,"device_1,[-0.110133275, -0.18674773, 9.830592],1685413981935"
0,,"device_1,[0.260968, -0.21068975, 9.435549],1685413981990"
0,,"device_1,[-0.15322891, -0.19153613, 9.907207],1685413982045"
0,,"device_1,[0.093373865, -0.19632454, 9.916783],1685413982101"
0,,"device_1,[0.059855044, -0.1412579, 9.725247],1685413982190"
0,,"device_1,[-0.11252748, -0.14844051, 9.888053],1685413982210"
0,,"device_1,[-2.468422, -3.6032736, 13.90313],1685413982264"
0,,"device_1,[1.8770541, 3.6942532, 8.123527],1685413982331"
0,,"device_1,[-0.2825158, 1.7645266, 9.65821],1685413982376"
0,,"device_1,[-0.4213795, -1.3623008, 10.170568],1685413982431"
0,,"device_1,[0.15083471, -2.7246015, 10.113108],1685413982530"
0,,"device_1,[-0.39983168, -0.1436521, 9.184157],1685413982539"
0,,"device_1,[-0.7086837, -0.05267244, 10.635044],1685413982631"
0,,"device_1,[1.4221559, 4.280833, 11.405977],1685413982648"
0,,"device_1,[0.08379706, 0.3878607, 13.065159],1685413982703"
0,,"device_1,[0.11492168, -1.2808979, 9.320627],1685413982757"
0,,"device_1,[0.40462008, -1.3599066, 9.828198],1685413982813"
0,,"device_1,[-0.34237084, -0.9983821, 10.831368],1685413982867"
0,,"device_1,[-0.17477672, 0.40940848, 9.744401],1685413982922"
0,,"device_1,[-0.85473, -2.6862943, 10.884041],1685413983008"
0,,"device_1,[0.4189853, 2.4420857, 9.902418],1685413983030"
0,,"device_1,[-0.10534488, -0.8595184, 9.85214],1685413983110"
0,,"device_1,[-0.24899697, -2.099715, 8.26239],1685413983139"
0,,"device_1,[-6.7827735, -1.6112977, 27.104757],1685413983199"
0,,"device_1,[0.30645782, -0.050278235, 10.45069],1685413983245"
0,,"device_1,[-0.01436521, 0.035913024, 9.844957],1685413983307"
0,,"device_1,[-0.06703765, -2.896984, 10.012551],1685413983350"
0,,"device_1,[0.9672575, -3.1483753, 8.683769],1685413983401"
0,,"device_1,[4.0892963, 6.742072, 15.667656],1685413983454"
0,,"device_1,[-0.15322891, 2.4899697, 10.304645],1685413983509"
0,,"device_1,[-0.07182605, 0.90740246, 9.773131],1685413983564"
0,,"device_1,[0.079008654, -1.9177556, 9.885659],1685413983621"
0,,"device_1,[0.088585466, -2.123657, 9.80665],1685413983675"
0,,"device_1,[-0.035913024, -1.0366893, 9.840169],1685413983728"
0,,"device_1,[0.019153614, 0.1364695, 9.840169],1685413983826"
0,,"device_1,[-0.038307227, 0.8595184, 9.801862],1685413983838"
0,,"device_1,[0.055066638, -0.6440403, 9.931149],1685413983894"
0,,"device_1,[0.033518825, 1.2473791, 9.813833],1685413983949"
0,,"device_1,[-0.079008654, -0.16998832, 9.902418],1685413984027"
0,,"device_1,[0.11731588, 0.23463176, 9.770737],1685413984059"
0,,"device_1,[0.062249243, -1.13964, 9.636662],1685413984112"
0,,"device_1,[0.5482722, -2.504335, 9.892841],1685413984171"
